Item,PK,Category,Name,Description,Image
372,393,Ruote articolata 100 foro singolo, senza freno,Ruote articolata 100 foro singolo, senza freno,/media/part_images/Screenshot_2024-07-07_083259.png
373,83,Rupes rh153a,Levigatrice rotoorbitale pneumatica,/media/part_images/get05.jpg
374,82,Ryobi Brushless R18ddBL,Avvitatore,/media/part_images/get52.png
375,120,Ryobi OGS1822,Tosaerba rifilatore e sfoltirami,/media/part_images/get26.jpg
376,116,Ryobi R18ID3,Avvitatore ad impulsi,/media/part_images/get41.png
377,119,Ryobi RY18BPSA-0,Pompa Irroratrice a Zaino 18V,/media/part_images/get43.png
378,121,Ryobi RY18HT55A-0,Tagliasiepi,/media/part_images/get25.jpg
379,118,Ryobi RY18PCA-0,Pulisci Fughe 18V,/media/part_images/get44.png
380,117,Ryobi RY18SFX35A-240,Scarificatore / Arieggiatore,/media/part_images/get45.png
381,288,Samsung A8 tablet Book Cover,,/media/part_images/Screenshot_2024-01-09_150100.png
382,25,Samsung C43J890DKU (43", Dual FHD+),Monitor Samsung 43'' curved,/media/part_images/18get.jpg
383,331,Samsung Galaxy Buds2 Pro,Samsung Galaxy Buds2 Pro ANC, 5 h, Wireless,/media/part_images/Screenshot_2024-04-26_175931.png
384,39,Samsung Galaxy S22 Ultra,Cellulare,/media/part_images/samsung-galaxy-s22-ultra-burgundy.jpg
385,60,Samsung Galaxy Tab A7 lite,Samsung Galaxy Tab A7 lite HA Ingresso,/media/part_images/Screenshot_2023-04-15_084850.jpg
386,54,Samsung Galaxy Tab A8,Tablet per Homeassistant kiosk mode,/media/part_images/image_4521687986453262492.png
387,329,Samsung Galaxy Tab A9+,Samsung Galaxy Tab A9+,/media/part_images/Screenshot_2024-04-26_134256.png
388,383,Samsung HW-Q930D (540 W, 9.1.4 Channels),Samsung HW-Q930D (540 W, 9.1.4 Channels),/media/part_images/Screenshot_2024-07-05_163726.png
389,374,Samsung Odyssey Neo G9 - G95NA,,/media/part_images/Capture.PNG
390,215,Samsung Portable T7 Titan Grey (500 GB),Samsung Portable T7 Titan Grey (500 GB),/media/part_images/samsung.png
391,231,Samsung SSD 980 500 GB, M.2 2280,Samsung SSD 980 500 GB, M.2 2280,/media/part_images/Web_capture_17-8-2023_183621_www.galaxus.ch.jpeg
392,318,SanDisk ultra fit 32 GB,SanDisk ultra fit 32 GB, USB Type A, USB 3.1,/media/part_images/Screenshot_2024-03-27_093856.png
393,125,SCM Minimax C30G,Combinata legno,/media/part_images/get28.jpg
394,431,SCREW (2 PCS) HEATER FASCIA PANEL,Viti fissaggio mascherina ventilazione,/media/part_images/Screenshot_2024-09-14_073834.png
395,44,Seasonic Prime PX Platinum (1300 W),PSU,/media/part_images/44get.png
396,275,Sensore di prossimità induttivo PL-08N,Heschen - Interruttore a sensore di prossimità induttivo quadrato tipo PL-08N rilevatore distanza 8 mm 10-30 V DC 200 mA NPN normalmente aperto (NO) 3 fili,/media/part_images/51vjcDCR2AL._SX522_.jpg
397,86,Shine mate ero600,Levigatrice Lucidatrice Rotoorbitale,/media/part_images/get09.jpg
398,300,Siemens EQ900,Macchina caffé automatica,/media/part_images/Screenshot_2024-02-08_114908.png
399,301,Siemens TZ70001,,/media/part_images/Screenshot_2024-02-08_115034.png
400,407,Siemens TZ70033A (filtro acqua),Siemens TZ70033A (filtro acqua),/media/part_images/Screenshot_5-8-2024_11337_www.galaxus.ch.jpeg
401,294,Silica Gel Reusable,1kg Silica Gel Beads Silicagel Moisture Absorber Indicating Reusable Desiccant Avoids Deterioration Silica Gel Desiccant,/media/part_images/Screenshot_2024-01-13_095812.png
402,14,Simlab P1-X sim racing cockpit,Simulatore cockpit,/media/part_images/SLC007_P1-X_sim_racing_cockpit_Fanatec_DD_Yes.jpg
403,379,Sim Shelf,The Sim Shelf lets you place your PC or other control boxes neatly on a 5 mm thick black-coated aluminum shelf.,/media/part_images/Screenshot_2024-07-05_081134.png
404,271,SMA30LUU,Linear case unit for 30mm shaft,/media/part_images/Web_capture_23-12-2023_83332_www.aliexpress.com.jpeg
405,449,SMA Male Plug to 3X SMA Female Jack Nut 1 in 3 Splitter,SMA Male Plug to 3X SMA Female Jack Nut 1 in 3 Splitter,/media/part_images/Screenshot_2024-09-22_080523.png
406,173,SN7406N,HEX INVERTER BUFFERS/DRIVERS WITH OPEN-COLLECTOR HIGH-VOLTAGE OUTPUTS,/media/part_images/large_2.png
407,174,SN7407N,HEX INVERTER BUFFERS/DRIVERS WITH OPEN-COLLECTOR HIGH-VOLTAGE OUTPUTS,/media/part_images/large_2.png
408,175,SN74123N,IC MULTIVIBRATOR 22NS 16DIP,/media/part_images/6d88be_951c5367b05949e892320855e2168e8emv2.png
409,680,SN74AHCT125,SN74AHCT125 SOIC-14 Quad Bus Buffer Gate Chip SMD,/media/part_images/Screenshot_2025-01-11_092758.png
410,200,SN74LS00N,Quad 2-Input NAND Gate,/media/part_images/large_2.png
411,201,SN74LS04N,HEX INVERTER,/media/part_images/large_2.png
412,170,SN74LS14N,SN74LS14N DIP-14,/media/part_images/large_2.png
413,177,SN74LS193N,IC BINARY COUNTER 4-BIT 16DIP,/media/part_images/6d88be_951c5367b05949e892320855e2168e8emv2.png
414,172,SN74LS197,4-STAGE PRESETTABLE RIPPLE COUNTERS,/media/part_images/large_2.png
415,176,SN74LS42N,4-LINE BCD TO 10-LINE DECIMAL DECODERS,/media/part_images/6d88be_951c5367b05949e892320855e2168e8emv2.png
416,199,SN74LS86N,QUAD 2-INPUT EXCLUSIVE OR GATE,/media/part_images/large_2.png
417,136,Solid State Relay 10A single phase Module 3-32V Input DC 24-380V AC Output High Quality SSR-10DA,Solid State Relay 10A single phase Module 3-32V Input DC 24-380V AC Output High Quality SSR-10DA,/media/part_images/Sf9649a1ca4cf4ac0b106b75955f24e30H.jpg
418,384,Sonero Audio cable Toslink - Toslink 1 m,Sonero Audio cable Toslink - Toslink 1 m,/media/part_images/Screenshot_2024-07-05_164326.png
419,394,Sonero HDMI (Typ A) — HDMI (Typ A) - 0.5mt,Sonero HDMI (Typ A) — HDMI (Typ A) - 0.5mt,/media/part_images/Screenshot_2024-07-12_071053.png
420,395,Sonero HDMI (Typ A) — HDMI (Typ A) - 1mt,Sonero HDMI (Typ A) — HDMI (Typ A) - 1mt,/media/part_images/Screenshot_2024-07-12_071053.png
421,307,SONOFF Adattatore ZBDongle - Zigbee,Gateway Zigbee USB3 Sonoff,/media/part_images/Screenshot_2024-03-22_072514.png
422,229,Sonoff Camera GK-200MP2-B,,/media/part_images/Web_capture_17-8-2023_81322_www.brack.ch.jpeg
423,228,Sonoff Slim Camera,,/media/part_images/Web_capture_17-8-2023_8813_www.brack.ch.jpeg
424,306,Sonoff SNZB-02,Sonoff Sensore di temperatura e umidità ZigBee,/media/part_images/Screenshot_2024-03-21_080655.png
425,68,Sparco R100,Sparco Seat for Racing simulation,/media/part_images/Screenshot_2023-04-15_182620.jpg
426,382,Speaker mounting brackets (set),These speaker mounts let you mount your speakers onto an aluminium frame. The brackets are made for speakers with a M6 mounting hole, and sold as a set of 2 (lef and right version).,/media/part_images/Screenshot_2024-07-05_081332.png
427,156,Spear & Jackson LEAFGRABBER,Spear & Jackson LEAFGRABBER - Pinza per raccogliere le foglie in plastica,/media/part_images/image_2104889799938428892.png
428,677,SS24 2A 40V Diode,SS24 DO-214AA SMD Schottky Diode,/media/part_images/ss24-diode.jpg
429,267,Stainless Steel Muffler Silencer,24mm Stainless Steel Muffler Silencer Upgraded Clamp Bracket Car Air Diesel Parking Heater Exhaust Pipe For Webasto Eberspacher,/media/part_images/Web_capture_14-12-2023_83855_www.aliexpress.com.jpeg
430,126,Stanley DST 370/8/100-3 100 lt 3hp,Compressore silenziato,/media/part_images/get42.png
431,84,Stayer sn1435b,Sega nastro per metalli,/media/part_images/9g8xa75kscudprur9jkomzql.jpg
432,26,Stazione Dissaldante ZD-8915,Dissaldatore,/media/part_images/08get.jpg
433,332,Steffen Adapter,Steffen Adapter,/media/part_images/Screenshot_2024-04-26_180350.png
434,219,Step Down DC-DC Converter 5VDC,High Efficiency Output 3.3V 5V 9V 12V 5A mini560 Step Down DC-DC Converter Voltage Regulator Buck Stabilized Power Supply Module,/media/part_images/DCDC_0.png
435,287,STEPPER Driver  DM556T 1,8-5,6A 20-50VDC,STEPPERONLINE Driver del motore passo-passo DM556T 1,8-5,6A 20-50VDC per motore Nema 23, 24 motori trapuntati CNC,/media/part_images/61I0stQG9kL._SX522_.jpg
436,70,Stihl 018,Sega a catena,/media/part_images/get56.png
437,243,Stihl 212,Sega a catena,/media/part_images/10919.jpg
438,69,Stihl 462,Sega a catena,/media/part_images/get34.jpg
439,399,STIHL Filo per falciatura QUADRATO 3mm X 53mt giallo,Decespugliatore FR460 TC-E > STIHL Filo per falciatura QUADRATO 3mm X 53mt giallo,/media/part_images/Screenshot_4-8-2024_8241_fllimanzoni.it.jpeg
440,398,STIHL FR 460 TC-E,Decespugliatore spalleggiato,/media/part_images/Screenshot_4-8-2024_74247_newweb.lucacastellisa.ch.jpeg
441,244,Stihl FSA 57,Decespugliatore a batteria,/media/part_images/11667.jpg
442,127,Stihl GTA 26,Potatore,/media/part_images/get01.gif
443,400,STIHL Leva per abbattimento piccola,STIHL Leva per abbattimento piccola,/media/part_images/Screenshot_4-8-2024_8634_newweb.lucacastellisa.ch.jpeg
444,62,Sunlu S2,Filament Dryer,/media/part_images/Screenshot_2023-04-15_081354.jpg
445,467,Synco Lube Super Lube,Synco Lube Super Lube,/media/part_images/Screenshot_2024-10-04_165802.png
446,259,TELWIN Vantage Red XL Mascara MMA/MIG-MAG/TIG-802936,Casco per saldare,/media/part_images/912pBkwJ3L._AC_SX679_.jpg
447,140,Terasic DE10-NANO CYCLONE V SE SOC KIT,FPGA Boart for MiSTer,/media/part_images/l5b81l39.png
448,72,Tormek T8,Affilatrice,/media/part_images/get36.png
449,279,Torx Head Screwdriver Bit Set,11PCS Torx Head Screwdriver Bit Set Magnetic 1/4" Hex Shank S2 Steel 3 Inch Long Drill Bits Security Torx Bits T6-T40 50/100mm,/media/part_images/Web_capture_6-1-2024_82431_www.aliexpress.com.jpeg
450,158,Tubular terminal crimping tools HSC8 10SA/6-4,Tubular terminal crimping tools mini electrical pliers HSC8 10SA/6-4 0.25-10mm2 23-7AWG 6-6A 0.25-6mm2 high precision clamp set,/media/part_images/5vnutm1vp4cup7sb4e7491f6t.jpg
451,330,Tucano Gala Folio Galaxy Tab A9+,,/media/part_images/Screenshot_2024-04-26_180006.png
452,220,Tuya Door Camera Wifi,Topvico Tuya Door Camera Wifi Video Motion Detection Video-eye Viewer Wireless Intercom Home Security Protection Auto Record,/media/part_images/Screenshot_2023-08-04_095637.png
453,10,TV LG 86NANO91TNA,Televisore LG 86 pollici,/media/part_images/27get.png
454,15,TV LG LG70UJ675V,Televisore LG 70 pollici,/media/part_images/21get.jpg
455,502,Ubiquiti Flex Mini,Ubiquiti Flex Mini,/media/part_images/Screenshot_2024-12-05_073804.png
456,417,Ubiquiti Network cable 0.50 m,Ubiquiti UniFI - Patch Cable - LC Multi-Mode (M) to LC Multi-Mode (M) - 50 cm - Fiber - 50/125 micron - OM3,/media/part_images/Screenshot_31-8-2024_7593_www.galaxus.ch.jpeg
457,412,Ubiquiti U7 Pro-Wall,Ubiquiti AP,/media/part_images/Screenshot_21-8-2024_92351_www.galaxus.ch.jpeg
458,418,Ubiquiti UACC-DAC-SFP10-0.5M,Ubiquiti UACC-DAC-SFP10-0.5M,/media/part_images/Screenshot_31-8-2024_8123_www.galaxus.ch.jpeg
459,416,Ubiquiti UACC-OM-MM-10G-D-2,Multimode duplex fibre optic transceiver module.,/media/part_images/Screenshot_31-8-2024_75524_www.galaxus.ch.jpeg
460,468,Ubiquiti UACC-OM-SM-1G-S-2,Ubiquiti UACC-OM-SM-1G-S-2,/media/part_images/Screenshot_2024-10-04_173043.png
461,421,Ubiquiti UF-RJ45-1G: SFP to RJ-45 module,Ubiquiti UF-RJ45-1G: SFP to RJ-45 module,/media/part_images/Screenshot_31-8-2024_81025_www.galaxus.ch.jpeg
462,419,Ubiquiti UK-Ultra Swiss Army Knife Ultra,Ubiquiti UK-Ultra Swiss Army Knife Ultra,/media/part_images/Screenshot_31-8-2024_8737_www.galaxus.ch.jpeg
463,415,Ubiquiti UniFi Dream Machine Pro,Ubiquiti UniFi Dream Machine Pro,/media/part_images/Screenshot_31-8-2024_75116_www.digitec.ch.jpeg
464,414,Ubiquiti Unifi Switch 24 Poe,Ubiquiti Unifi Switch 24 Poe,/media/part_images/Screenshot_2024-08-29_094908.png
465,420,Ubiquiti UniFi USW-PRO-8-POE,Ubiquiti UniFi USW-PRO-8-POE,/media/part_images/Screenshot_31-8-2024_8858_www.galaxus.ch.jpeg
466,413,Ubiquiti U-POE-AT,,/media/part_images/Screenshot_21-8-2024_92641_www.galaxus.ch.jpeg
467,268,Ultra-low Noise Heater Fuel Pump,12V/24V 1KW-5KW Car Upgrade Ultra-low Noise Heater Fuel Pump For Eberspacher Universal Car Air Diesel Parking Oil Pump For Truck,/media/part_images/Web_capture_14-12-2023_84029_www.aliexpress.com.jpeg
468,500,Ultra Thin LED Power Supply AC1240V to DC12V 150WTransformer Adapter Driver FCOB WS2815 Light Strip,Ultra Thin LED Power Supply AC1240V to DC12V 150WTransformer Adapter Driver FCOB WS2815 Light Strip,/media/part_images/Screenshot_2024-11-27_105632.png
469,31,Uperfect Monitor 11.6,Monitor 11.6'',/media/part_images/07get.jpg
470,216,USB Cable Type A > Type B (grey),USB Cable Type A > Type B (grey),/media/part_images/cavo.png
471,359,USB-C tester POWER-Z KM003C,POWER-Z KM003C USB-C PD Tester Voltmeter PD3.1 QC5.0 Charger Voltage Current Ripple Dual Volt Meter Power Bank Detector,/media/part_images/Screenshot_2024-05-26_085230.png
472,492,USB Logic Analyzer 24MHz 8 Channel 24M,USB Logic Analyzer 24MHz 8 Channel 24M,/media/part_images/Screenshot_2024-11-27_095914.png
473,351,UV sterilizer 16w,2Gpm Flow Switch Ultraviolet Water Filter for Household Water Sterilization,/media/part_images/Screenshot_2024-05-22_072407.png
474,37,Vasca Ultrasuoni 10l,Professionale Digitale Pulitore ad Ultrasuoni da DKSONIC 10L,/media/part_images/10get.jpg
475,261,VEVOR Riscaldatore d'Aria Diesel All-in-One,Riscaldatore Vevor 8KW,/media/part_images/Web_capture_12-12-2023_9351_www.vevor.it.jpeg
476,168,VGA to RGBHV Component 5x BNC Breakout Video Adapter Cable,VGA to component 5x BNC,/media/part_images/Hd1cb6cba90444936bb61115490596d60K.jpg
477,341,Vite Legno TT Torx 3.5mm x 10mm,Stainless Steel Torx Hexalobular Socket Round Head Tapping Screws Pan Head Six-Lobe Wood Screw,/media/part_images/Screenshot_2024-05-18_085401.png
478,342,Vite Legno TT Torx 3.5mm x 12mm,Stainless Steel Torx Hexalobular Socket Round Head Tapping Screws Pan Head Six-Lobe Wood Screw,/media/part_images/Screenshot_2024-05-18_085401.png
479,340,Vite Legno TT Torx 3.5mm x 8mm,Stainless Steel Torx Hexalobular Socket Round Head Tapping Screws Pan Head Six-Lobe Wood Screw,/media/part_images/Screenshot_2024-05-18_085401.png
480,110,Voiern WER-6040,Laser CO2,/media/part_images/get46.png
481,181,W65C22N,W65C22N - Replacement for MOS 6522 VIA,/media/part_images/r65c02p3-ic-dip-40.jpg
482,112,Wagner W610,Sistema verniciatura,/media/part_images/get23.jpg
483,239,WD Black SN850X 2TB,SSD per NUC 11,/media/part_images/Web_capture_7-9-2023_92157_www.digitec.ch.jpeg
484,299,WD Red 3TB,NAS HDD,/media/part_images/5a88128c-08e3-475e-8632-bad962dbd09a_cropped.jpg
485,238,WD Red Plus 8TB,Dischi per NAS,/media/part_images/Web_capture_7-9-2023_9217_www.digitec.ch.jpeg
486,29,Weber  Genesis® II SP-435 GBS,Genesis® II SP-435 GBS,/media/part_images/22get.jpg
487,30,Weber iGrill 3,Weber iGrill 3,/media/part_images/09get.jpg
488,305,Weller Erem tappeto antistatico ESD Premium,Weller Erem Set di tappetini antistatici ESD Premium da tavolo per saldatura con braccialetto e cavo a spirale,/media/part_images/Screenshot_2024-03-04_173904.png
489,424,WHEEL NUT ALUMINIUM WHEEL HIGH GLOSS CHROMED, LEFT HAND THREAD,Dadi fissaggio cerchi in lega,/media/part_images/Screenshot_2024-09-13_095805.png
490,425,WHEEL NUT ALUMINIUM WHEEL HIGH GLOSS CHROMED, RIGHT HAND THREAD,Dadi fissaggio cerchi in lega,/media/part_images/Screenshot_2024-09-13_095805_LU8skfL.png
491,369,WiFi module for Balboa BP control system,WiFi module for Balboa BP control system,/media/part_images/Screenshot_2024-06-09_121247.png
492,462,Witrue Camera Lens CCTV HD 5MP M12 1.8mm Fisheye,Witrue Camera Lens CCTV HD 5MP Fisheye 1.8mm M12 180 degree Wide Viewing Angle F2.0 1/2.5" For Surveillance Security Cameras,/media/part_images/Screenshot_2024-10-04_161713.png
493,459,Witrue CCTV Camera Lens 5 Mega Pixel M12 X P0.5 Mount 1/2.5" F2.0 12MM,Witrue CCTV Camera Lens 5 Mega Pixel M12 X P0.5 Mount 1/2.5" F2.0 12MM,/media/part_images/Screenshot_2024-10-04_160904.png
494,460,Witrue CCTV Camera Lens 5 Mega Pixel M12 X P0.5 Mount 1/2.5" F2.0 16MM,Witrue CCTV Camera Lens 5 Mega Pixel M12 X P0.5 Mount 1/2.5" F2.0 16MM,/media/part_images/Screenshot_2024-10-04_160909.png
495,461,Witrue CCTV Camera Lens 5 Mega Pixel M12 X P0.5 Mount 1/2.5" F2.0 25MM,Witrue CCTV Camera Lens 5 Mega Pixel M12 X P0.5 Mount 1/2.5" F2.0 25MM,/media/part_images/Screenshot_2024-10-04_160916.png
496,107,WM-08 Polifusore tubi PPR,WM-08 Polifusore tubi PPR,/media/part_images/get39.png
497,23,WMF Küchenminis Snack-to-go,WMF Küchenminis disidratatore Snack,/media/part_images/25get.jpg
498,153,W-new T-square Precision Marking Ruler,W-new T-square Precision Marking Ruler, T-Rule, Fine Woodworking,/media/part_images/t_line.PNG
499,124,Wolf Garden 7084889,Tosaerba rifilatore,/media/part_images/get29.jpg
500,152,woodworking chamfer planer,woodworking chamfer planer,/media/part_images/edge_planer.PNG
501,225,Xiaomi water sensor,Xiaomi Aqara IP67 Water Immersing Sensor Zigbee Flood Water Leak Detector Alarm Security Soaking Sensor For Mi Home Homekit,/media/part_images/Web_capture_14-8-2023_12548_www.aliexpress.com.jpeg
502,222,XY-WFMS ESP-12F WIFI Remote Controller Module 5V-36V Dimmerable Output,ESP-12F WIFI Remote Controller Module 5V-36V Dimmerable Output,/media/part_images/_00dimmer.png
503,223,XY-WFUSB WIFI-USB mobile phone remote controller 5A 100W,XY-WFUSB WIFI-USB mobile phone remote controller 5A 100W,/media/part_images/usb_00.png
504,495,YHDC Split Core Current Transformer SCT006 Rated Input 20A Output 25mA,YHDC Split Core Current Transformer SCT006 Rated Input 20A Output 25mA,/media/part_images/Screenshot_2024-11-27_102200.png
505,34,YIHUA 853A ESD BGA Rework Station,Rework Station Digital IR Preheat Station Soldering Station PCB Desoldering 220V,/media/part_images/19get.jpg
506,35,YIHUA 995D+SMD Soldering Station,Soldering Station With Pluggable Hot Air Gun Soldering iron BGA Rework Station Phone Repair Welding Station,/media/part_images/20get.jpg
507,282,YX20 Hole type - MF,YX20 Aviation plug, Hole type (maschio e femmina) fori sul maschio,/media/part_images/Web_capture_6-1-2024_85837_www.aliexpress.com.jpeg
508,283,YX20 Needle type - MF,YX20 Aviation plug, Needle type (maschio e femmina) fori sulla femmina,/media/part_images/Web_capture_6-1-2024_9046_www.aliexpress.com.jpeg
509,350,Zigbee soil moisture, temperature and humidity meter,Tuya Zigbee Wireless Soil Moisture Meter Temperature Humidity Tester APP Real Time Monitor IP67 Waterproof Detector For Garden,/media/part_images/Screenshot_2024-05-22_071224.png
510,422,Zyxel PM7300-TO,Bridge FO per internet Ticinocom,/media/part_images/img_pm7300-t0_p_01.png
